id,name,company_id,amount,status,created_at,paid_at
6b65dd3b71b907341a60559e8138e7a793381e94,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,153.23,paid,2019-03-08,2019-03-08
64c92376651e382f4e30e047b3b30f875b9099fb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.48,paid,2019-04-24,2019-04-24
cab6e19017490184ceef8e0587d9b4807e63b3c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-06,
9d77857f6a1ed428af024832efe5608fc035596c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-01,2019-03-01
344bd0d9bebdfc961a8fada3a643484755a7509f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,5.19,paid,2019-02-18,2019-02-18
bb96761845579a448c5f5417b930651b05e7edb8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-03-28,2019-03-29
de70ca3bb243a744fa3601b47e3360bb19b8d96f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.72,voided,2019-03-01,
5b4c5ef80808eab414451baedb75bda09dda19df,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-19,
6a3acf23b05cd130a6932a19964a5dabf91e120b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.83,voided,2019-02-24,
8743abdffadaeaf6f82b743f8eece207dcb7143c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.96,paid,2019-04-16,2019-04-16
88efe278be84af003d02ffde83b2cc619191e83d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.36,paid,2019-03-08,2019-03-08
2bc8b5a13184279bcfc5bf9a40d6f4f834ac67b4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-31,
acf1af89b691e84d02117a86549b686703e56847,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,5.29,paid,2019-04-25,2019-04-25
f47c42fab13956779e5db56ac48f42a7ed5eb50e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,186.3,voided,2019-02-22,
3637a9081db81bed1d3b63e321c712e34fcfaa3d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-13,2019-02-13
2b37f09ac9cd1763154c15871e4d09c6b3d29cfa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.75,paid,2019-01-05,2019-01-05
eb01b8fdbc1d685c75ef184e01e6f169bfa373e7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,184.91,voided,2019-03-19,
e903d9c16b1005b4ef4037d86e7fdfaf5110f841,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.56,voided,2019-02-12,
e2042a0f0b94e48a137998f89e4373ed1a03e461,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-04,
f02968701bd76eba602973c33d31e7fc2abdedf6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.87,paid,2019-03-23,2019-03-23
1f3ace31bfc0455fbd48be5980dcf32797d2c1eb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.14,voided,2019-05-03,
ca1b3cf16c992c1e8f1ae85fa318c2440a5c3ffc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.79,paid,2019-05-10,2019-05-10
29786d87939f3857c52b7545dea41e5ff27d5ebc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-24,
17acde39589604bd44d6b084dc8fbe152ef877be,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.94,paid,2019-03-18,2019-03-18
a6b964c4dc6e2363872d5e0548efe4601564adaa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-21,
496d2511ac4e58e78d6540142590c54e507af7d9,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,5599.0,pending_payment,2019-02-19,
0b622d891ed8354929117a0d8c2b9f1610bca84c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,285.0,paid,2019-03-12,2019-03-12
61c02cdaac7d7d271e9861803e5e411c2ab6fce8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-03-27,2019-03-27
9f5be6391881ac988fae610bba79cb4bf35c5b97,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,160.57,paid,2019-02-12,2019-02-12
62c49af8d631260b4e13fe7b1e969a9dfba03214,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-27,
6466f79461990651e26f9745234c94b0febc298b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.6,paid,2019-05-03,2019-05-04
eea9f0a5bcb0234ed72daafd5a861a6f8e1836de,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,223.01,pending_payment,2019-03-28,
40a438f15711451770e99d61715a9352e1576f93,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.9,pending_payment,2019-02-14,
9800aaa2809fcb3507471c378f204589534365bd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,212.7,paid,2019-01-24,2019-01-24
aef2058c6485d2ba70f82d591572423649b34897,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-30,
c0ddf5b824b5bc58d72a52f18970c7d216e80188,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.15,paid,2019-04-14,2019-04-14
75ce6ca1191e4d8df59a7e1b9a15d104e8896728,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,210.59,paid,2019-05-16,2019-05-16
f143ea67ee5f26c61dd9eba2a2c3439bdd097b09,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.15,voided,2019-03-24,
289c48b0ac694c47d174dd8a26d7d405f12b7116,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-02,
35ca0419dce32353f69168a6c107a9313cf52fe2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.85,paid,2019-01-12,2019-01-12
91cd72a6b6d6f5f31a0e5d3975e60d89d1752501,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.14,paid,2019-03-16,2019-03-16
f6a9506354104193da911d3072653b25788a7d34,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.43,paid,2019-01-04,2019-01-04
47edf509623507cf4c72abaec41684702dca0641,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.1,paid,2019-01-14,2019-01-14
cb02a6ab422c9d36d30f02f6cb02eef541be9bc0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.65,voided,2019-02-08,
a8d468a153cc3139b6eee8e37cb3046445aa9a62,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.04,paid,2019-01-12,2019-01-12
c5ffab640c4259dfa95794fd093ac4da4c3e6dd4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.14,pending_payment,2019-04-03,
e7f1bd70643093ac5161094e06d34becf5093225,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.71,paid,2019-03-23,2019-03-23
5416a4acfc1d5a429c814ba74dc5a575cf138c00,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-21,
cb9765d4b5b2f6713294ee6b653baf898e02d2ea,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.33,paid,2019-01-09,2019-01-09
089482a2cdb9c746655c23a768395708b0229bd0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.77,paid,2019-02-02,2019-02-02
3837f46eb3c5cef5c3ff78591e21cc361d20cc70,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.92,paid,2019-03-21,2019-03-21
2c21d9c5b4a87bdf3d5669e1cdab9afe7257b5ae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.96,pending_payment,2019-01-12,
ad39765bb4ec5ca5fa7c2b191adff2d14c2a9b00,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.81,paid,2019-04-04,2019-04-04
91d17653eab000dc4f5a19303ec6d277a52ebf50,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.85,paid,2019-01-08,2019-01-08
f8953154bcdbbfb3183eb2595eb130e3ae06a09d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.7,paid,2019-01-08,2019-01-08
41d2d86f3769b321a0b67888ef483d6882c77175,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-15,
da3e3d9d974f287cd1009745ef4d86efe35acaad,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.58,paid,2019-05-13,2019-05-13
b89c196f0851da25bde7f1fc60ea9a8309a8a8ba,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,240.87,paid,2019-05-16,2019-05-16
f571f49a4b89a49b7ff9d612cd734527022130d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.67,paid,2019-03-19,2019-03-19
0b265389e941ff8f9c7395767108b5305b5b61e9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-12,
d22068fc5439afc7c1416e2bc7559a36ad52ee91,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.92,pending_payment,2019-03-15,
e752d36cc0f37cbb6767cd510b5cb400dd985728,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,207.32,paid,2019-03-23,2019-03-23
2b73a57769b4203eabf77dfcd54ffd1ea730f1ea,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-26,
a1fc6e528a1855b8acf9267e4b6a8574c8ff4e0c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.31,paid,2019-04-01,2019-04-01
b66ea1290a19e4475831391c88dc714c9959f983,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-15,
f44fdf01e57589e7b08525dbe3cd558c8e76724a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.6,voided,2019-02-27,
079f492ad48e64c9e81851c912ce4f614f2a90b1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.31,paid,2019-04-17,2019-04-17
f78cf2ba2701da84d52a07739efbb9211999f860,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.51,voided,2019-02-17,
8a0cc3e7524792e48ef042eedea80f0276b4d95f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,247.99,paid,2019-05-18,2019-05-18
24471d7f38fddd9281134bb9ae0767305e7efdbb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.37,paid,2019-03-15,2019-03-15
e0a88a4f95d6f5f1470d06914f72231d63a176e7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.14,voided,2019-02-11,
28dc156ebdb56e10237b9f00cbe397fe14c9182e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.02,paid,2019-03-20,2019-03-20
ed865eaedc05315c01a3a0f64b7956c0d7cacf2e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.0,paid,2019-01-05,2019-01-05
dd2133b2426825645c1d2705c948a283cbdb63ce,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.71,voided,2019-03-04,
893ed946f477bd580a481907e35a10ac463dea42,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,179.71,paid,2019-04-12,2019-04-12
ef6d59ba7e4fa50289bc340b9b29c9503f121cf1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.5,paid,2019-01-30,2019-01-30
ccf28a2c7d79fd0be04768ad75c413354f3c9b3d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.68,paid,2019-04-03,2019-04-03
37584822ef3826aaf0dbe371aaca05d5566fb93d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-18,
ed987f85348de5d92be40786b1e8709c5227ceee,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-03-23,2019-03-24
ced953ebbc35c36a5576e29ff45b96cd01a801d2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-04,
92fa203b99b4b04387a5381809d1d895523e2fc4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-17,2019-04-17
c1bc6b4b7a8542c252e92536af63d212e1348333,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,240.95,pending_payment,2019-03-15,
ba7591f8d5e438041e33da05cbf91f130c45da77,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-09,
e6de6dadfd6c641e92f9e8c8c82b130b6fe9990e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.0,refunded,2019-02-20,2019-02-20
30c842e62f6b547d78ec483e1b0220100fc9cee5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.16,voided,2019-03-29,
274566c27919fb550658bd8f5bf607a58550b620,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.56,paid,2019-01-21,2019-01-21
23b78907d90437d2cbbe4d7c8d9b92036e8550d7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.0,paid,2019-04-04,2019-04-04
63dbdf171effbc644b541265780c410d1718d611,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.04,paid,2019-03-26,2019-03-26
c84c0c9a68fd2b78c7cd86647cede9edc8926b2e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.87,paid,2019-02-18,2019-02-18
6e32698c969d3021a307dc68cc228a8b15b92f72,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-14,
7acda23587a05c56f0e09f2153fe43b8f4a7f7ee,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.52,paid,2019-03-23,2019-03-23
c7af022e92396cb141a7bcc159f745d67f0d8470,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.35,paid,2019-02-20,2019-02-20
bb22449f78a50ade24c1d38ddcc4b66348e4f95b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.14,paid,2019-05-14,2019-05-14
f03e975424dfba4e9901652726f83c4bd70660e2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.37,voided,2019-05-16,
f31fae11edb0ab83564e757ca41f8586850c1585,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-10,
3228d26ad704c4c1c0c1945bd49868ca894a0564,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,25.88,paid,2019-02-19,2019-02-19
0721dfedacebe920239e1b20265b91cb925d52da,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,7313.1,pending_payment,2019-04-02,
b32732db26de999269360c50888eaacfa40480ca,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.85,pending_payment,2019-04-04,
0d12c1bcdab288f63f62a9cb6503f89fcc871090,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-01,
c9aa61b22344912719af60cf6bd91b425a016b82,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.23,pending_payment,2019-03-31,
be74ca7f4e079d5af0b9ba6672f80a81a5faee5f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-11,
19535065dd55ad0c10dfb29fafa3a793b5e94bc2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-14,
b269dec7bd4944b78908dfff2a430105eb86e6b1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.94,paid,2019-04-29,2019-04-29
d7e92cb637674ce958240ac7e9bc5b741b524eb1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.42,paid,2019-01-10,2019-01-10
1f8a0b0313c248ea80479fec1f895f7e2726812d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.33,paid,2019-03-27,2019-03-27
7d5704a7e0329c7f9e99f7849c7d6fbda05d1283,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.65,paid,2019-01-02,2019-01-03
abbc5b58a188d1943d7b9ba96bc86621df9738c8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.82,paid,2019-02-14,2019-02-14
22e57b5d6052a2a22e672f3c136dbfd9f690b520,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.64,voided,2019-03-16,
f7a7a2e6e29ddb7b8fdca4a9e247ae818d66be27,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,98.34,voided,2019-03-02,
2138a40d73fb6c3add02f1e83073bf0c09507e73,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.0,voided,2019-01-07,
1b692ed5e12a4bac97bc1442865aa20eccc2266d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-20,
5c243f2b661296093401d7b953a43cea72503f6b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-14,
3f012f733fd60fc082d77f6368651e280de5edde,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,paid,2019-04-04,2019-04-04
c6149463ce0713d631b03ba874c29e37670d9f57,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.87,paid,2019-05-14,2019-05-14
0dadfd4eb44dc5d8ce985838848145636a0fc749,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-18,2019-01-18
9bd8b7d81c0eff5c99eaf82bf05afda0501eec87,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,179.96,paid,2019-03-28,2019-03-28
b9978b65d0a91b1fa68448758d0295bc7c5cb584,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-13,
